,Decimal_latitude,Decimal_longitude,StationNumber,station_name,Date/Time,water_temp_c,"Turbid- ity, NTU","Dis- solvedoxygen, mg/L","pH, water,unfltrd field, std units","Salin- ity, water,unfltrd ppth","Total nitro- gen, water,unfltrd mg/L","Ammonia water, fltrd, mg/L as N","Nitrite water, fltrd, mg/L as N","Nitrate water, fltrd, mg/L as N","Phos- phate, water,unfltrd mg/L","Ortho- phos- phate, water, fltrd, mg/L as P","Hard- ness, water,mg/L as CaCO3","Calcium water, fltrd, mg/L","Magnes- ium, water, fltrd, mg/L","Sodium, water, fltrd, mg/L","Chlor- ide, water, fltrd, mg/L","Sulfate water, fltrd, mg/L","Fluor- ide, water, fltrd, mg/L","Copper, water, fltrd, ug/L","Zinc, water, fltrd, ug/L","PCBs, water,unfltrd g/d","Rhod- amine WT, water,unfltrd ug/L","Rn-222, water,unfltrd dpm/L","E coli,definedsubstr. test, water, MPN/ 100 mL","Nitrate water,unfltrd field, mg/L","Inorg. nitro- gen,disslvd calcd, mg/L as N","Ortho- phos- phate,wat flt field, mg/L as P","Turbdty white light,det ang90+/-30corrctd NTRU","Chloro-phyll atrichro -maticmethod,uncorr, ug/L","Chlor- ine, free avail- able,wat unf mg/L","pH, water,unfltrd lab, std units","Ammonia water, fltrd,est. byregres, mg/L as N"
801,33.09817509,-87.054716,02423647,CAHABA RIVER NEAR WEST BLOCTON AL,07/07 12:00 CDT,29.2,--,6.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
802,33.75760677,-87.1702791,02453500,MULBERRY FORK AT CORDOVA AL,07/14 14:15 CDT,18.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
803,34.28537757,-87.3989084,02450250,SIPSEY FORK NEAR GRAYSON AL,07/14 14:00 CDT,26.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
804,33.71121273,-86.6961013,02455980,TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL,07/14 14:00 CDT,23.7,--,8.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
805,33.5970492,-86.8680483,02457595,"FIVEMILE CREEK NEAR REPUBLIC, AL",07/14 14:00 CDT,28.0,--,10.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
806,33.5770483,-86.7188778,02458148,"VILLAGE CREEK AT 86TH ST NORTH AT ROEBUCK, AL.",07/14 14:00 CDT,24.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
807,33.5176059,-86.8791584,02458450,"VILLAGE CREEK AT AVENUE W AT ENSLEY, AL",07/14 14:00 CDT,28.8,--,9.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
808,33.5239948,-86.8911032,02458502,"VILLAGE CREEK NEAR PRATT CITY, ALABAMA",07/14 14:00 CDT,28.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
809,33.5481615,-86.9258266,02458600,"VILLAGE CREEK NEAR DOCENA, ALABAMA",07/14 14:30 CDT,26.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
810,33.5057722,-86.8364556,02461130,"VALLEY CREEK AT CENTER ST AT BIRMINGHAM, AL",07/14 14:15 CDT,27.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
811,33.4926111,-86.8721722,02461192,"VALLEY CREEK AT AVE W NEAR ENSLEY, AL",07/14 14:15 CDT,28.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
812,33.4256647,-86.9527705,02461405,"VALLEY CREEK BELOW BRIGHTON, ALA",10/06 13:00 CDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
813,32.2376437,-88.0083498,02469100,TOMBIGBEE RIVER AT PENNINGTON AL,07/14 14:00 CDT,26.7,--,6.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
814,32.13014697,-88.0411267,02469525,"TOMBIGBEE RIVER NEAR NANAFALIA, AL.",07/14 14:30 CDT,26.9,--,7.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
815,31.30658333,-89.2641111,02473085,LEAF RIVER NEAR HATTIESBURG,12/01 09:30 CST,Dis,--,Dis,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
816,30.36777778,-88.5630556,02480212,"PASCAGOULA RIVER AT MI 1 AT PASCAGOULA, MS",07/11 14:45 CDT,Dis,--,--,--,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
817,30.38269444,-88.6084444,02480285,"WEST PASCAGOULA RIVER AT HWY 90 AT GAUTIER, MS",07/11 16:45 CDT,Dis,--,--,--,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
818,31.02527778,-89.0166667,02479155,"CYPRESS CREEK NR JANICE, MS",07/14 14:45 CDT,26.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
819,30.36288889,-88.6947222,02480287,"GRAVELINE BAYOU NEAR GAUTIER, MS",07/11 15:00 CDT,Dis,--,--,--,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
820,30.4157534,-88.9758669,02481270,"BACK BAY OF BILOXI NEAR BILOXI, MISS.",07/11 12:45 CDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
821,30.19083333,-89.4222222,301104089253400,MISSISSIPPI SOUND AT USGS ST JOSEPH ISLAND LIGHT,07/14 13:45 CDT,29.8,--,--,--,Eqp,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
822,30.23825405,-89.24281939,301429089145600,MISSISSIPPI SOUND AT USGS MERRILL SHELL BANK LIGHT,07/14 13:45 CDT,29.8,--,--,--,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
823,30.25444444,-88.86888889,301527088521500,MISSISSIPPI SOUND AT USGS EAST SHIP ISLAND LIGHT,07/14 14:15 CDT,Dis,--,7.1,--,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
824,30.30805556,-88.58388889,301849088350000,"MISSISSIPPI SOUND AT USGS ROUND ISLAND LIGHT, MS",07/14 13:45 CDT,30.6,--,--,--,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
825,30.3186111,-88.9722222,301912088583300,"MISSISSIPPI SOUND AT USGS GULFPORT LIGHT, MS",07/14 14:15 CDT,30.3,--,7.7,--,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
826,30.38833333,-88.8572222,302318088512600,"BILOXI BAY AT POINT CADET HARBOR AT BILOXI, MS",07/14 14:15 CDT,31.1,--,--,--,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
827,31.79083333,-90.1425,02488000,"PEARL RIVER AT ROCKPORT, MS",07/14 14:30 CDT,29.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
828,30.1947222,-89.5341667,301141089320300,"EAST PEARL RIVER AT CSX RAILROAD NR CLAIBORNE, MS",07/14 13:45 CDT,30.0,--,--,--,7.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
829,47.9634982,-89.6834233,04010510,GRAND PORTAGE RIVER AT GRAND PORTAGE MN,07/14 13:45 CDT,19.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
830,46.7032765,-92.4188018,04024000,"ST. LOUIS RIVER AT SCANLON, MN",07/14 14:00 CDT,22.9,--,6.7,7.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
831,46.70549328,-91.6021304,04026005,"BOIS BRULE RIVER NEAR LAKE SUPERIOR, WI",07/14 14:30 CDT,20.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
832,46.8048333,-91.0930778,04026157,"SISKIWIT RIVER AT CTY HWY C NEAR CORNUCOPIA, WI",10/28 12:15 CDT,8.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
833,46.8547222,-91.0913889,04026160,"SISKIWIT RIVER AT CORNUCOPIA, WI",07/14 13:55 CDT,26.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
834,46.3947222,-90.59,04026561,"TYLER FORKS RIVER AT STRICKER ROAD NEAR MELLEN, WI",07/14 14:30 CDT,20.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
835,46.4866144,-90.696297,04027000,"BAD RIVER NEAR ODANAH, WI",07/14 14:45 CDT,23.6,--,7.8,7.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
836,46.83227778,-89.546,040325155,"MINERAL RIVER DS OF NATIVE CK NR SILVER CITY, MI",07/14 14:30 EST,24.2,--,10.0,8.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
837,46.5885582,-89.547931,04035995,"LAKE GOGEBIC NEAR BERGLAND, MI",07/14 13:45 EST,22.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
838,46.7207742,-89.207086,04040000,"ONTONAGON RIVER NEAR ROCKLAND, MI",07/14 14:15 EST,21.9,--,9.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
839,47.0840943,-88.5506792,04043016,"PILGRIM RIVER AT PARADISE RD NR DODGEVILLE, MI",07/14 13:45 EST,18.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
840,46.7258333,-88.6624167,04041500,"STURGEON RIVER NEAR ALSTON, MI",07/14 14:30 EST,Eqp,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
841,46.7346552,-88.4431868,04043097,"FALLS RIVER NEAR L'ANSE, MI",07/14 14:30 EST,17.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
842,46.78214818,-87.8776299,04043238,"SALMON TROUT RIVER NEAR BIG BAY, MI",07/14 13:45 EST,14.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
843,46.7857589,-87.8523522,04043244,"EAST BRANCH SALMON TROUT RIVER NEAR DODGE CITY, MI",07/14 14:00 EST,13.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
844,46.48772616,-86.5407188,04044755,"MINERS RIVER NR MUNISING, MI",07/14 14:30 EST,19.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
845,47.9212792,-89.1459197,04001000,"WASHINGTON CREEK AT WINDIGO, MI",07/14 14:00 EST,17.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
846,46.6280833,-90.8703889,463741090521301,"ASHLAND BREAKWATER LIGHTHOUSE CHEQUAMEGON BAY, WI",11/09 13:00 CST,--,--,--,Ssn,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
847,44.10616667,-87.7160278,04085427,"MANITOWOC RIVER AT MANITOWOC, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,44.45833125,-87.5564746,04085200,"KEWAUNEE RIVER NEAR KEWAUNEE, WI",07/14 14:00 CDT,24.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
849,44.5929722,-87.5816194,443535087345401,KW-25/24E/34-0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,44.865,-88.3,04071000,"OCONTO RIVER NEAR GILLETT, WI",07/14 14:00 CDT,23.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
851,44.86055556,-87.98388889,04071765,"OCONTO RIVER NEAR OCONTO, WI",07/14 14:00 CDT,24.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
852,45.45763056,-88.7292778,452726088434401,FR-34/14E/03-0656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,45.0475,-87.7444444,04069500,"PESHTIGO RIVER AT PESHTIGO, WI",07/14 14:00 CDT,23.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
854,45.7636111,-88.4636111,04063700,"POPPLE RIVER NEAR FENCE, WI",07/14 13:45 CDT,21.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
855,45.3258333,-87.6633333,04067500,"MENOMINEE RIVER NEAR MC ALLISTER, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,45.7549674,-87.2020793,04059500,"FORD RIVER NEAR HYDE, MI",07/14 14:00 EST,22.6,--,9.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
857,46.49910267,-87.8865238,04057800,"MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI",07/14 14:15 EST,19.4,--,6.6,7.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
858,46.49326948,-87.8679127,04057801,"M BR ESCANABA R AT US HWY 41 NR HUMBOLDT, MI",07/14 14:00 EST,19.0,--,7.0,7.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
859,45.90891667,-87.2135278,04059000,"ESCANABA RIVER AT CORNELL, MI",07/14 13:45 EST,24.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
860,43.95388889,-88.9525,04073500,"FOX RIVER AT BERLIN, WI",07/14 14:00 CDT,31.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
861,43.76479167,-89.61365,434551089365001,AD-15/07E/24-0407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,44.8980311,-88.8442729,04077630,"RED RIVER AT MORGAN ROAD NEAR MORGAN, WI",07/14 14:00 CDT,20.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
863,44.3922026,-88.7403812,04079000,"WOLF RIVER AT NEW LONDON, WI",07/14 14:00 CDT,23.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
864,44.24805556,-88.4230556,04084445,"FOX RIVER AT APPLETON, WI",07/14 14:00 CDT,23.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
865,44.37194444,-88.0922222,04085108,"EAST RIVER @ CNTY TRUNK HIGHWAY ZZ NR GREENLEAF,WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,44.5286111,-88.01,040851385,"FOX RIVER AT OIL TANK DEPOT AT GREEN BAY, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,41.6492023,-87.4686529,04092750,"INDIANA HARBOR CANAL AT EAST CHICAGO, IN",07/14 13:45 EST,24.8,--,5.8,7.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
868,41.5695,-87.2929167,04093100,"DEEP RIVER NEAR LIVERPOOL, IN",07/14 14:15 EST,25.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
869,41.56610556,-87.3558333,04093176,"LITTLE CALUMET RIVER AT GRANT ST AT GARY, IN",11/10 15:15 EST,17.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
870,41.5725,-87.2994444,04093250,"LITTLE CALUMET RIVER NEAR LAKE STATION, IN",08/17 00:15 EST,27.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
871,41.6222601,-87.08747769,04094000,"LITTLE CALUMET RIVER AT PORTER, IN",01/25 11:30 EST,1.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
872,41.62225939,-87.1758685,04095090,"PORTAGE-BURNS WATERWAY AT PORTAGE, IN",11/10 14:15 EST,16.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
873,41.7167066,-86.85975109,04095300,"TRAIL CREEK AT MICHIGAN CITY, IN",04/12 23:45 EST,13.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
874,41.60305556,-87.3358333,413611087200903,"CITY HALL RAIN GARDEN OVERFLOW AT GARY, IN",03/11 09:15 EST,9.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
875,42.85555556,-87.9907222,04087234,"ROOT RIVER AT 60TH ST NEAR CALEDONIA, WI",07/14 14:00 CDT,22.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
876,43.0438333,-88.0051111,04087119,"HONEY CREEK AT WAUWATOSA, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,43.03390256,-87.934252,04087142,"MENOMONEE RIVER AT 16TH STREET AT MILWAUKEE, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,42.95666667,-87.9069444,040871475,"WILSON PARK CREEK @ GMIA OUTFALL 7 @ MILWAUKEE,WI",01/27 10:25 CST,Eqp,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
879,42.94444444,-87.9102778,040871476,HOLMES AVE CRK TRIB @ GMIA OUTFALL 1 AT MILWAUKEE,07/14 14:00 CDT,Eqp,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
880,42.9897222,-87.9519444,040871488,"WILSON PARK CK @ ST. LUKES HOSPITAL @ MILWAUKEE,WI",11/20 10:00 CST,3.4,--,14.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
881,43.02444444,-87.8983333,04087170,"MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,41.8292138,-86.2597325,04101500,"ST. JOSEPH RIVER AT NILES, MI",07/14 14:00 EST,24.8,--,8.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
883,42.65085976,-86.106703,04108660,"KALAMAZOO RIVER AT NEW RICHMOND, MI",07/14 14:00 EST,23.4,--,7.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
884,43.02277778,-85.6608333,04118564,"GRAND RIVER AT N PARK ST NE AT GRAND RAPIDS, MI",07/14 14:00 EST,23.9,--,8.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
885,42.976625,-85.6735028,04118997,"GRAND RIVER AT 6TH ST AT GRAND RAPIDS, MI",07/14 14:01 EST,23.6,--,7.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
886,43.0241884,-86.0264354,04119400,"GRAND RIVER NEAR EASTMANVILLE, MI",07/14 13:48 EST,23.1,--,7.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
887,43.693634,-85.4675442,04121650,"MUSKEGON RIVER AT BIG RAPIDS, MI",07/14 14:30 EST,22.5,--,10.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
888,43.61308,-85.4778209,04121660,"MUSKEGON RIVER NEAR STANWOOD, MI",07/14 14:30 EST,20.8,--,5.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
889,43.485857,-85.63060189,04121680,"MUSKEGON RIVER NEAR OXBOW, MI",07/14 14:30 EST,16.9,--,4.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
890,43.43085818,-85.5955989,04121944,"LITTLE MUSKEGON RIVER NEAR OAK GROVE, MI",07/14 14:30 EST,19.3,--,8.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
891,43.43474558,-85.6653239,04121970,"MUSKEGON RIVER NEAR CROTON, MI",07/14 14:30 EST,19.1,--,8.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
892,44.69306827,-84.8472582,04123500,"MANISTEE RIVER NEAR GRAYLING, MI",07/14 14:15 EST,15.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
893,44.43639239,-85.6986792,04124000,"MANISTEE RIVER NEAR SHERMAN, MI",06/30 09:30 EST,Eqp,--,Eqp,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
894,44.3630596,-85.820905,04124200,"MANISTEE RIVER NEAR MESICK, MI",07/14 14:30 EST,20.8,--,8.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
895,44.19334009,-85.7697863,04125460,"PINE RIVER AT HIGH SCHOOL BRIDGE NR HOXEYVILLE, MI",07/14 14:30 EST,15.4,--,10.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
896,44.25944997,-85.94174209,04125550,"MANISTEE RIVER NEAR WELLSTON, MI",07/14 14:30 EST,20.9,--,8.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
897,44.5408503,-84.5508559,04135687,"SB AU SABLE RIVER AT CHASE BRIDGE NR ROSCOMMON, MI",10/28 12:30 EST,7.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
898,44.61473849,-84.455575,04135700,"SOUTH BRANCH AU SABLE RIVER NEAR LUZERNE, MI",07/14 14:30 EST,17.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
899,44.71668157,-84.4197413,04135800,"NB AU SABLE RIVER AT KELLOGGS BR NEAR LOVELLS, MI",07/14 14:00 EST,16.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
900,44.6769593,-84.2925146,04136000,"AU SABLE RIVER NEAR RED OAK, MI",07/14 13:45 EST,16.6,--,10.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
901,44.66001385,-84.1311167,04136500,"AU SABLE RIVER AT MIO, MI",07/14 14:15 EST,19.9,--,8.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
902,44.61279117,-83.83776619,04136900,"AU SABLE RIVER NEAR MC KINLEY, MI",07/14 14:00 EST,18.7,--,10.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
903,44.56084749,-83.802764,04137005,"AU SABLE RIVER NEAR CURTISVILLE, MI",07/14 14:15 EST,20.6,--,7.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
904,44.46334886,-83.7213714,04137020,"AU SABLE RIVER NEAR SOUTH BRANCH, MI",07/14 13:45 EST,22.0,--,8.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
905,44.4541823,-83.6744254,04137025,"AU SABLE RIVER NEAR GLENNIE, MI",07/14 14:45 EST,22.4,--,7.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
906,44.47279328,-83.57108839,04137030,"AU SABLE RIVER NEAR SIDTOWN, MI",07/14 13:45 EST,23.7,--,7.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
907,44.43640447,-83.4338609,04137500,"AU SABLE RIVER NEAR AU SABLE, MI",07/14 13:45 EST,23.4,--,7.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
908,44.0725203,-84.0199939,04142000,"RIFLE RIVER NEAR STERLING, MI",07/14 14:15 EST,20.1,--,9.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
909,43.52474877,-84.1252599,04156500,"TITTABAWASSEE RIVER AT FREELAND, MI",07/14 14:15 EST,22.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
